,CQao,"Plv,0","Vlv,0",Vlv,CQmi,"Pla,0","Vla,0",Vla,"Elv,s","Elv,d","Ela,max","Ela,min"
986,359.765,0.8441000000000001,5.2615,429.95,455.72,0.8177000000000001,4.3156,17.074,2.66675,0.08957000000000001,0.268225,0.128805
987,419.755,0.8155,4.3385,470.45,349.0,0.9595,3.7972,17.138,2.99625,0.11999,0.211675,0.132885
988,317.625,1.1585,5.5315,542.95,433.24,0.8777,4.514,21.466,2.66975,0.10221000000000001,0.240925,0.12493499999999999
989,411.705,0.9924999999999999,5.5085,573.45,407.64,0.9681,4.2732,23.558,2.05425,0.09193000000000001,0.206375,0.170205
990,341.775,1.1733,4.3105,412.25,383.64,1.0243,4.042,23.186,2.98475,0.08039000000000002,0.233375,0.144195
991,308.595,1.0807,4.9704999999999995,419.15,468.76,0.9435,4.4988,21.958,2.3272500000000003,0.10161,0.285375,0.145395
992,344.015,1.0565,4.7805,491.35,398.28,0.8673000000000001,3.9652000000000003,22.130000000000003,2.99725,0.11481,0.242825,0.12889499999999998
993,373.83500000000004,0.8837,4.2605,580.45,363.56,1.0443,3.2092,22.714,2.15875,0.10013,0.22337500000000002,0.14521499999999998
994,309.995,1.1522999999999999,4.3125,540.95,430.2,1.1925,3.4364,20.086,2.66075,0.10807,0.256425,0.165705
995,328.825,1.1099,4.6475,488.55,344.36,0.8045,4.4956,23.914,2.84725,0.08135000000000002,0.265975,0.148245
996,396.445,1.1439,4.9955,434.05,471.32000000000005,0.8999,3.99,17.538,2.25325,0.08987,0.240175,0.178665
997,286.475,1.1191,4.6274999999999995,587.25,335.88,0.8397,3.6604,18.102,2.15375,0.09041,0.29827499999999996,0.14854499999999998
998,322.455,1.0777,4.6765,547.05,440.6,0.8699,4.0124,16.45,2.70075,0.08945000000000002,0.216775,0.161055
999,393.155,1.0345,5.7035,511.05,445.48,0.9223,4.6508,16.618,2.57275,0.10373,0.226475,0.17932499999999998
1000,325.325,0.9941,5.4045000000000005,435.05,408.76,0.8037000000000001,3.3564000000000003,23.782,2.57575,0.08245000000000001,0.265825,0.133935
1001,390.915,1.0363,4.9265,522.45,420.76,1.0007,4.6948,23.622,2.31325,0.09031000000000002,0.20372500000000002,0.168885
1002,365.645,1.0463,4.3965,592.85,405.15999999999997,1.1235,3.7652,19.306,2.34875,0.11975,0.298775,0.139005
1003,381.46500000000003,0.9440999999999999,4.5075,558.05,321.48,0.8513000000000001,3.2692,19.974,2.27825,0.09395,0.293175,0.148485
1004,281.085,1.0591,5.9094999999999995,414.45,357.72,0.8719,3.5516,18.218,2.12825,0.10901,0.288825,0.13927499999999998
1005,323.155,0.9881,5.2065,506.35,467.24,1.0133,3.2236000000000002,17.33,2.63775,0.08389000000000002,0.264425,0.175485
1006,343.875,0.9525,4.8125,498.55,353.56,0.8651,4.3092,16.186,2.33475,0.11546999999999999,0.292225,0.179085
1007,368.935,1.1517,5.4975000000000005,468.55,448.91999999999996,0.9033,4.3876,16.382,2.7272499999999997,0.09663000000000001,0.223725,0.134535
1008,323.575,0.9231,4.5504999999999995,504.15,356.44,0.8083,3.2916000000000003,19.85,2.42125,0.11593,0.275475,0.124485
1009,340.375,1.0451,5.8355,444.75,375.96,0.9981,3.8012,17.822,2.06975,0.10497000000000001,0.287575,0.12013499999999999
1010,370.335,1.1109,4.0945,558.95,347.96,0.9087000000000001,3.962,19.206,2.32625,0.08689000000000001,0.221975,0.145095
1011,380.555,1.1405,5.2655,469.45000000000005,384.28,0.8429,3.2668000000000004,23.066000000000003,2.81725,0.11101,0.277925,0.127755
1012,285.915,1.1859,4.6025,455.55,330.52,1.0787,3.9388,23.91,2.09525,0.10515000000000001,0.205175,0.153045
1013,380.905,0.8051,4.3525,431.95,414.44,1.1287,4.6579999999999995,17.25,2.39475,0.10767,0.27297499999999997,0.158655
1014,376.075,1.0029,5.1995000000000005,563.95,432.28000000000003,1.0321,4.0283999999999995,18.27,2.43175,0.11275,0.237925,0.160185
1015,321.475,1.0785,4.2325,556.05,456.20000000000005,0.9437,3.2876000000000003,21.65,2.03675,0.10975,0.256325,0.133215
1016,388.185,1.1479,5.9375,574.25,451.4,1.0394999999999999,4.6668,22.418,2.06875,0.10941000000000001,0.20122500000000001,0.15214499999999997
1017,369.145,1.1901,5.0415,488.75,343.08,1.1429,4.4588,22.794,2.21475,0.08239000000000002,0.237825,0.12085499999999999
1018,350.805,1.1755,4.1215,451.05,326.76,0.8885000000000001,3.5372,19.678,2.54275,0.09305000000000001,0.261775,0.174945
1019,283.955,1.1823000000000001,5.5195,548.95,366.84,1.1435,3.2804,21.418,2.54925,0.09635,0.239175,0.129765
1020,302.155,0.8753,5.7615,452.75,340.2,0.9221,3.5660000000000003,19.466,2.14775,0.11266999999999999,0.267025,0.14488499999999999
1021,331.205,1.0117,5.6475,590.35,352.6,1.1297,4.5556,22.198,2.28325,0.09533000000000001,0.250025,0.141225
1022,345.905,0.8709,5.7745,586.65,402.2,1.1167,4.7924,23.753999999999998,2.7352499999999997,0.10673,0.248025,0.172155
1023,340.16499999999996,1.1997,5.2245,420.15,406.28,0.8775000000000001,4.0748,19.682000000000002,2.8817500000000003,0.10709,0.276525,0.172695
1024,381.605,1.1549,5.0965,553.75,327.96,0.9937,4.5308,18.694,2.59875,0.08815,0.250925,0.152175
1025,404.425,1.0901,4.2735,514.85,326.52,1.1533,4.1644,22.058,2.93975,0.08801,0.259725,0.176805
1026,384.685,1.1575,5.3375,533.15,333.88,0.9195,4.3932,20.79,2.95325,0.11985,0.262675,0.15514499999999998
1027,394.205,1.0231,4.8015,427.65,470.44,1.0969,3.5396,23.398,2.09675,0.09255000000000001,0.210675,0.132585
1028,313.425,0.9209,5.0275,530.85,384.68,0.8417,3.7308,23.998,2.20225,0.11347,0.233675,0.138705
1029,376.005,0.8171,4.1285,441.15,397.32,0.9691,4.4164,20.346,2.82425,0.10649,0.285575,0.12436499999999999
1030,314.755,1.0945,5.4015,479.45,347.8,1.0489,3.9004,23.97,2.54025,0.10059000000000001,0.20722500000000002,0.156795
1031,332.955,1.1431,5.4915,438.05,389.24,0.9841,4.2547999999999995,16.926,2.49775,0.10171000000000001,0.214475,0.135375
1032,306.425,1.1719,4.3335,529.55,335.72,0.8707,4.6884,21.05,2.2567500000000003,0.10887,0.253825,0.138675
1033,301.385,0.8489,4.1985,510.85,341.88,0.9479,3.5300000000000002,20.294,2.60275,0.11939,0.268025,0.142035
1034,324.625,1.0705,4.9195,524.75,391.8,0.9395,3.8332,21.398,2.7502500000000003,0.10741,0.280675,0.177375
1035,338.34499999999997,0.9563,5.8855,473.05,423.24,1.1169,3.8468,23.954,2.7872500000000002,0.08335000000000001,0.261025,0.144735
1036,311.535,0.9939,4.5985,537.05,380.76,1.1932999999999998,3.5852,16.302,2.83425,0.10301,0.272375,0.161865
1037,411.42499999999995,0.9139,5.6975,522.15,327.16,1.1171,4.6756,23.526,2.76025,0.09423000000000001,0.271925,0.16108499999999998
1038,305.655,0.9211,4.6185,449.85,351.72,1.0683,3.49,22.945999999999998,2.3137499999999998,0.10815,0.227525,0.134355
1039,409.885,1.0327,5.5665,424.85,337.24,0.8517,4.6316,23.874000000000002,2.45025,0.09157000000000001,0.221925,0.176595
1040,403.375,1.0109,5.3855,540.65,370.28,1.1509,4.2276,18.17,2.56775,0.09327,0.295775,0.136245
1041,299.635,0.8913,5.9555,426.95,402.12,1.0577,4.7604,17.522,2.24575,0.09955,0.260375,0.146445
1042,293.965,0.8807,5.9975000000000005,408.05,415.0,0.9567,3.3044000000000002,17.082,2.03725,0.09279000000000001,0.20092500000000002,0.145425
1043,358.995,1.0233,5.875500000000001,465.25,331.32,0.8341000000000001,4.6996,16.086,2.09025,0.09339,0.289175,0.17119499999999999
1044,307.335,0.9443,5.5895,573.25,472.20000000000005,0.9415,4.5276,19.282,2.8737500000000002,0.11699,0.273125,0.176085
1045,326.865,1.1275,5.6375,544.15,469.4,1.0113,4.7772,21.806,2.21725,0.11603,0.242125,0.141825
1046,310.835,1.0271,4.7595,547.55,362.68,0.8007000000000001,4.4812,22.038,2.71175,0.09685,0.27097499999999997,0.121545
1047,334.075,0.9911,4.4105,471.05,396.68,1.0865,3.838,16.93,2.38875,0.08929000000000001,0.249675,0.164955
1048,324.555,1.0603,4.2795,588.65,431.88,0.9025,4.4396,21.358,2.11075,0.09001,0.212075,0.126885
1049,375.095,1.0369,5.5184999999999995,415.55,324.76,1.0709,4.6028,21.354,2.02725,0.10211,0.252625,0.12361499999999999
1050,306.705,1.0929,4.3895,592.15,474.6,1.1897,3.6364,21.758,2.7672499999999998,0.11203,0.291475,0.121335
1051,344.155,1.1471,4.3085,542.15,447.32,1.0070999999999999,4.7620000000000005,22.746000000000002,2.17575,0.10431,0.254125,0.171315
1052,282.765,1.0653,4.4455,427.55,455.8,1.0767,4.4108,18.046,2.40075,0.09947,0.202525,0.165165
1053,359.695,1.1925,5.5965,562.35,452.68,0.8019000000000001,4.6748,23.381999999999998,2.5252499999999998,0.09817000000000001,0.241625,0.143055
1054,335.195,1.0547,4.5475,523.75,443.08,1.0699,3.286,21.066000000000003,2.64175,0.11029,0.277325,0.121845
1055,344.925,1.0643,4.0835,565.15,358.44,1.0293,4.6956,18.954,2.27175,0.10345,0.232375,0.122625
1056,408.83500000000004,0.8065,4.0125,409.45,442.68,0.9119,3.5500000000000003,21.846,2.97975,0.11109,0.294975,0.155295
1057,368.305,1.0453000000000001,4.7965,460.95,448.76,1.0729,3.5884,21.509999999999998,2.05275,0.10908999999999999,0.244475,0.15298499999999998
1058,395.885,0.9653,4.6775,582.65,354.92,1.1013,3.6724,16.442,2.7737499999999997,0.08203000000000002,0.221225,0.169875
1059,373.695,0.8205,4.3015,599.55,414.6,0.8519,4.1588,19.862000000000002,2.29575,0.10951,0.20042500000000002,0.17149499999999998
1060,280.245,1.0145,5.7635000000000005,575.45,374.04,1.1155,3.9188,19.41,2.66725,0.11957,0.244875,0.123225
1061,419.33500000000004,1.1779,5.0495,575.95,377.72,1.0937000000000001,4.7372,19.83,2.63725,0.09893,0.270675,0.175935
1062,334.565,1.1843,4.3425,552.95,351.88,0.9673,3.6332,21.71,2.76425,0.08807000000000001,0.293975,0.12196499999999999
1063,396.16499999999996,0.9999,5.4455,489.05,461.08000000000004,1.1895,3.9612,16.114,2.74675,0.09383000000000001,0.278675,0.154935
1064,314.195,1.1078999999999999,5.6345,430.05,468.52,0.8611,3.5316,18.706,2.93425,0.11017,0.264175,0.144375
1065,306.355,1.1280999999999999,4.8735,493.35,383.72,1.1551,3.5252,20.022,2.79925,0.09987000000000001,0.23272500000000002,0.171705
1066,337.645,0.8655,5.7515,591.95,454.36,0.9761,3.7164,16.286,2.98125,0.08225000000000002,0.266325,0.143595
1067,284.305,0.9871,4.0795,460.75,417.72,1.0375,3.4596,17.158,2.03175,0.10243000000000001,0.28402499999999997,0.141405
1068,370.405,0.8911,5.0865,571.55,323.24,1.1521,3.8811999999999998,21.506,2.77825,0.08153000000000002,0.276875,0.177555
1069,313.495,1.0005,4.1005,508.05,320.84,1.1237,3.4092000000000002,22.214,2.35425,0.09867000000000001,0.254575,0.124605
1070,389.095,0.9805,5.2285,598.45,421.48,1.0129,3.8908,21.338,2.00525,0.09069,0.245275,0.15664499999999998
1071,403.095,0.9385,4.8325,529.05,388.6,1.0915,3.79,18.846,2.45675,0.10535,0.286575,0.125145
1072,291.655,1.0455,5.327500000000001,592.25,457.72,0.8001,3.9372,20.43,2.30675,0.11295,0.264125,0.123345
1073,355.425,0.8695,4.9245,452.85,474.92,1.0251000000000001,4.4428,16.606,2.42425,0.09655000000000001,0.262225,0.160995
1074,380.41499999999996,1.1607,4.6105,497.05,444.03999999999996,1.1007,3.5156,18.906,2.22875,0.10569,0.269675,0.142485
1075,298.725,1.0813,5.3405000000000005,454.35,407.56,0.8489,3.8724,16.586,2.43425,0.11946999999999999,0.279175,0.172545
1076,392.665,1.1031,5.1225000000000005,577.05,369.96000000000004,0.9495,4.6652000000000005,17.558,2.17075,0.08615000000000002,0.207425,0.171075
1077,401.485,0.8945000000000001,5.672499999999999,561.75,334.92,0.9759,4.1356,17.794,2.56325,0.09055000000000002,0.212225,0.164415
1078,412.195,1.1287,5.891500000000001,577.55,460.52,0.9745,3.3924000000000003,18.47,2.3922499999999998,0.10483,0.221475,0.161175
1079,341.075,1.1369,5.1035,524.35,404.2,1.0419,3.75,20.674,2.17875,0.10573,0.252275,0.129375
1080,404.91499999999996,0.8109000000000001,5.5504999999999995,437.25,443.64,0.9283,3.7683999999999997,16.098,2.72925,0.10507,0.202575,0.129885
1081,399.315,1.1240999999999999,4.6675,530.75,341.32,1.1611,3.3516000000000004,16.514,2.92375,0.08791000000000002,0.210725,0.141375
1082,325.535,0.9167,5.9835,471.55,434.52,1.1129,3.8276,18.002,2.39825,0.10911,0.244925,0.158895
1083,303.555,0.9887,5.3095,507.25,375.0,1.1019,4.4436,17.098,2.07525,0.08903000000000001,0.241675,0.141345
1084,346.115,1.0247,5.4855,488.35,422.44,0.9771,4.4643999999999995,17.69,2.13125,0.11948999999999999,0.262825,0.125835
1085,407.365,0.9165,4.5115,433.65,469.56,1.0451,4.654,19.03,2.03225,0.11849,0.238175,0.12667499999999998
1086,406.455,0.9702999999999999,5.1815,479.05,337.64,0.9423,3.5868,21.942,2.5147500000000003,0.11596999999999999,0.253175,0.155655
1087,332.605,1.0789,4.3865,521.55,365.0,1.1009,3.6060000000000003,17.05,2.06575,0.08303000000000002,0.284475,0.14263499999999998
1088,311.675,0.9059,4.3695,462.55,347.72,0.9943,4.4764,23.258,2.3032500000000002,0.08177000000000001,0.243675,0.177525
1089,411.985,0.8585,5.2204999999999995,416.15,369.08,1.1885,3.3548,22.438000000000002,2.15525,0.09101000000000001,0.209925,0.14116499999999998
1090,312.725,1.1919,4.2765,423.75,423.15999999999997,1.1863,3.4292000000000002,19.334,2.86175,0.10095,0.20192500000000002,0.160785
1091,418.565,0.8797,4.0525,420.55,441.24,1.0825,4.4844,16.334,2.11575,0.09389000000000002,0.206675,0.163275
1092,401.975,1.1943,4.2245,440.65,455.0,0.8873,4.2412,22.194,2.9202500000000002,0.09399,0.26992499999999997,0.139905
1093,301.665,0.9045,4.5305,498.65,341.0,0.9575,4.2212,19.822,2.33375,0.08493000000000002,0.218725,0.124845
1094,417.235,0.9197,5.4665,580.85,421.24,1.0629,3.3684000000000003,19.566,2.4137500000000003,0.08735000000000001,0.280875,0.135345
1095,287.245,0.8867,4.4835,449.65,445.4,1.1165,4.0884,23.886,2.11225,0.11913,0.248275,0.145485
1096,296.065,1.1177,5.6235,577.45,347.4,1.1427,4.1452,18.009999999999998,2.35875,0.10159,0.278375,0.133455
1097,294.455,1.0973,4.1465,439.55,338.2,1.0121,3.4676,23.798000000000002,2.10625,0.10355,0.233825,0.124125
1098,306.215,1.1017000000000001,4.3055,487.05,376.2,0.8681000000000001,4.246,19.35,2.7262500000000003,0.09797,0.290475,0.159555
1099,398.125,1.1577,5.0765,428.75,451.64,1.1705,4.787599999999999,16.782,2.26825,0.11655,0.246125,0.161235
1100,354.305,0.9785,4.8695,570.05,384.6,1.0947,4.7707999999999995,23.826,2.51125,0.10371,0.276475,0.144705
1101,282.135,0.8455,5.6035,464.25,350.2,0.9599,3.9084,20.898,2.12025,0.08727000000000001,0.299025,0.149625
1102,402.255,1.1385,5.9864999999999995,496.75,477.32,1.0655000000000001,4.3995999999999995,18.186,2.41675,0.09951000000000002,0.297675,0.123315
1103,405.825,1.0709,4.7635000000000005,423.65,478.84000000000003,0.8667,3.258,16.602,2.2592499999999998,0.09471000000000002,0.239025,0.145905
1104,371.175,0.8853,4.8035,504.95000000000005,337.88,1.1061,4.6108,23.542,2.30225,0.11449,0.283475,0.127275
1105,357.525,0.9727,5.1615,408.95,403.56,1.0499,3.3132,21.626,2.61225,0.09315000000000001,0.239525,0.12742499999999998
1106,318.955,1.1939,5.1545000000000005,532.05,413.72,1.0107,3.7204,16.046,2.47325,0.10589,0.20272500000000002,0.144945
1107,409.745,0.8917,4.9735,418.75,477.4,0.8407,3.8196,22.394,2.17375,0.08683000000000002,0.294875,0.13444499999999998
1108,419.82500000000005,1.0543,4.6005,552.55,382.84000000000003,0.8221,4.67,23.834,2.83675,0.08499000000000001,0.286975,0.17266499999999999
1109,322.66499999999996,1.0025,5.7935,575.75,349.8,1.1005,3.6236,20.514,2.06375,0.09269000000000001,0.286425,0.154905
1110,293.265,0.8059000000000001,5.3725000000000005,464.65,428.6,0.8107000000000001,4.1612,18.142,2.16625,0.09575,0.297925,0.177195
1111,318.045,1.1713,5.2495,569.65,368.04,1.1651,3.5596,21.554000000000002,2.9827500000000002,0.11635,0.256925,0.137205
1112,337.785,1.0461,4.0365,464.05,449.88,1.0993,3.5748,19.61,2.16275,0.08831000000000001,0.216425,0.16774499999999998
1113,306.915,0.9487,5.2455,520.95,322.36,1.0261,4.5636,19.45,2.65475,0.08535000000000001,0.220475,0.176475
1114,327.355,0.9559,5.8294999999999995,541.15,344.68,0.9049,3.4772000000000003,23.014,2.73325,0.11555,0.20217500000000002,0.167925
1115,393.71500000000003,1.1111,4.7185,511.75,411.32000000000005,0.8027000000000001,3.8316,21.366,2.6637500000000003,0.08319000000000001,0.268475,0.165405
1116,334.845,0.8635,5.0445,479.35,397.72,0.8883,3.7524,18.85,2.7102500000000003,0.09015000000000001,0.24482500000000001,0.155505
1117,408.135,0.8349000000000001,5.1455,515.45,343.96,0.8809,4.2108,22.35,2.45625,0.11809,0.212375,0.128115
1118,371.525,0.9863,4.2515,421.95,456.68,1.1635,3.9939999999999998,17.99,2.6157500000000002,0.08179000000000002,0.260225,0.159015
1119,348.705,0.9135000000000001,5.8725000000000005,446.65,377.32,0.9627,4.7804,20.522,2.18525,0.08933,0.253125,0.12856499999999998
1120,416.815,1.1787,5.7075,483.55,375.64,0.8597,4.518,21.258,2.8137499999999998,0.10897000000000001,0.20417500000000002,0.136755
1121,323.015,1.1485,4.9475,592.35,320.68,1.1737,3.278,23.122,2.14375,0.11027,0.239225,0.164505
1122,405.475,0.8941,5.9855,536.75,341.64,0.8339000000000001,4.6852,17.906,2.23025,0.09231,0.224825,0.136815
1123,295.365,0.8629,5.2095,446.75,324.04,1.0091,4.2636,20.07,2.47175,0.09223,0.28147500000000003,0.128235
1124,358.925,0.8783000000000001,4.3375,516.55,379.32,0.8163,4.0252,23.466,2.59625,0.08643,0.209175,0.14671499999999998
1125,299.075,0.9619,5.7755,578.45,465.08,0.8971,4.3748000000000005,21.658,2.26875,0.11613,0.291425,0.131925
1126,313.075,0.8315,4.4525,511.35,451.08000000000004,1.0721,4.2068,21.742,2.34075,0.09661,0.28607499999999997,0.128415
1127,367.885,1.0687,5.4285,508.95000000000005,437.8,1.0371,4.1076,18.758,2.30125,0.11501,0.22667500000000002,0.158055
1128,379.925,0.9797,5.9905,449.05,469.24,0.9803,3.7108,18.578,2.33625,0.08281000000000001,0.240575,0.17191499999999998
1129,414.78499999999997,0.8571000000000001,5.6315,401.85,323.64,0.9863,4.3436,23.418,2.70275,0.08737000000000002,0.255925,0.128865
1130,379.365,0.8371000000000001,5.125500000000001,493.95,479.0,0.9233,3.954,19.314,2.48075,0.09945000000000001,0.213925,0.120555
1131,340.445,0.9853000000000001,5.3215,460.15,352.52,0.9463,3.5716,22.902,2.95075,0.10501,0.208425,0.156825
1132,301.245,0.8727,5.5995,596.65,471.24,0.8301000000000001,4.0892,18.258,2.67575,0.10991000000000001,0.22637500000000002,0.12379499999999999
1133,400.78499999999997,1.0847,4.1754999999999995,516.95,454.03999999999996,0.9651000000000001,3.6948,17.262,2.25775,0.09917000000000001,0.20947500000000002,0.15487499999999998
1134,310.975,1.0065,5.609500000000001,575.35,352.84000000000003,0.9721,3.4956,22.182000000000002,2.31825,0.10537,0.259825,0.166755
1135,396.515,0.8667,4.7044999999999995,591.05,359.48,1.0591,3.2228000000000003,16.218,2.22625,0.08763000000000001,0.254625,0.163215
1136,310.695,1.0639,4.5655,475.65,395.88,0.8737,3.702,19.826,2.68675,0.10685,0.296625,0.17044499999999999
1137,374.885,0.8897,5.532500000000001,545.45,382.6,1.0049,4.1332,16.074,2.13025,0.09105,0.292925,0.129045
1138,328.475,0.8445,5.7445,506.15,371.48,1.1213,3.2284,18.990000000000002,2.51025,0.09137,0.292975,0.157665
1139,315.665,0.8887,4.3225,505.35,336.04,1.1785,4.2924,17.766,2.37825,0.10147,0.272675,0.168705
1140,387.625,1.1909,5.7675,525.85,338.68,0.9377,3.206,18.354,2.6877500000000003,0.08173000000000001,0.224575,0.178755
1141,356.195,0.8819,5.968500000000001,496.55,460.04,0.8633000000000001,3.7284,22.698,2.82225,0.09967000000000001,0.23422500000000002,0.150105
1142,354.58500000000004,1.0889,4.3785,447.85,320.6,0.8523000000000001,4.5244,18.298000000000002,2.49725,0.10861,0.254075,0.166845
1143,288.785,1.0209,5.6585,410.15,347.88,0.9777,3.6308000000000002,21.414,2.03825,0.11047,0.251225,0.14002499999999998
1144,414.71500000000003,1.1644999999999999,4.0395,479.55,352.2,1.1469,3.6268000000000002,17.602,2.62825,0.09705000000000001,0.283775,0.135435
1145,392.525,1.1509,4.0405,448.75,463.15999999999997,0.8233,3.9564,21.426000000000002,2.48175,0.08653000000000001,0.237975,0.151245
1146,324.065,1.1543,5.8655,573.75,449.64,0.9003,3.8428,17.182,2.25725,0.09963000000000001,0.273775,0.138975
1147,310.345,0.8895000000000001,5.4795,555.15,374.2,1.0885,4.258,20.414,2.71775,0.11987,0.260675,0.151845
1148,345.205,1.0063,5.6945,554.75,368.68,1.1407,3.9092000000000002,20.15,2.60375,0.09109,0.258675,0.14485499999999998
1149,363.475,0.9529,5.4785,410.95,404.76,0.8581000000000001,3.7436,16.942,2.47375,0.09353000000000002,0.218625,0.161115
1150,340.305,1.0907,5.6705000000000005,578.15,368.36,0.9321,4.3924,21.422,2.9057500000000003,0.10765,0.257575,0.177585
1151,390.005,0.8353,5.3315,550.85,377.48,1.1285,4.114,16.13,2.09175,0.11152999999999999,0.299975,0.13189499999999998
1152,389.375,0.9433,5.2275,521.25,416.76,1.1200999999999999,3.7756,19.342,2.78925,0.11067,0.20902500000000002,0.130215
1153,388.53499999999997,1.1103,4.5725,470.75,437.48,1.0989,3.4564000000000004,22.918,2.30275,0.11521,0.256975,0.138015
1154,374.32500000000005,0.9779,5.3415,531.15,386.04,1.1271,4.062,21.866,2.98775,0.09233000000000001,0.271425,0.151605
1155,341.145,0.8223,5.7145,410.05,357.4,1.0557,3.4924,21.53,2.07975,0.11768999999999999,0.268625,0.126765
1156,329.665,1.0665,4.1825,538.25,322.04,0.9431,3.4836,21.11,2.71525,0.10541,0.229275,0.133035
1157,304.815,0.8111,4.6095,498.25,409.48,0.8845000000000001,4.773199999999999,16.742,2.72325,0.09837000000000001,0.290875,0.174225
1158,378.45500000000004,1.0895,4.9094999999999995,502.95,417.48,1.1913,4.578,16.754,2.01375,0.08017000000000002,0.21432500000000002,0.14143499999999998
1159,398.895,1.1705,5.9775,407.65,464.68,0.8227,4.6564,17.054,2.39525,0.09483000000000001,0.275825,0.163335
1160,354.235,1.0667,4.4275,492.45000000000005,413.0,0.9367,3.5780000000000003,20.298000000000002,2.0877499999999998,0.10935,0.21407500000000002,0.160275
1161,290.465,1.0793,4.9625,453.45,411.8,0.9689,3.6748,20.214,2.96525,0.10833000000000001,0.24127500000000002,0.154215
1162,281.715,0.8511000000000001,4.1885,423.35,477.72,1.1583,3.246,22.938000000000002,2.7592499999999998,0.09819,0.251975,0.12307499999999999
1163,301.315,1.0331,4.7335,480.65,394.36,1.1669,4.5611999999999995,18.482,2.26125,0.08461000000000002,0.216225,0.13336499999999998
1164,418.005,0.8283,4.2255,522.05,460.2,0.9103,4.1764,16.422,2.70875,0.11341000000000001,0.20877500000000002,0.151455
1165,343.805,1.0897000000000001,4.6515,407.05,430.04,1.0095,4.3428,21.722,2.62725,0.08745000000000001,0.245175,0.132555
1166,344.225,1.1200999999999999,4.8805,588.25,444.68,0.8367,3.5620000000000003,18.89,2.14225,0.08431000000000001,0.211825,0.142425
1167,306.985,1.1357,5.5145,519.75,386.12,0.8061,4.5748,17.61,2.86225,0.10489,0.244775,0.149445
1168,381.115,0.9117000000000001,4.1915,571.05,426.44,1.0119,4.5931999999999995,23.774,2.14725,0.08081000000000002,0.244075,0.12181499999999999
1169,368.375,0.8601000000000001,5.0325,594.55,470.92,1.0277,4.4596,20.706,2.34425,0.08043000000000002,0.201775,0.131235
1170,386.015,1.1633,5.8004999999999995,491.65,414.92,1.1405,3.4148,23.85,2.80875,0.10963,0.287275,0.129585
1171,390.145,0.8177000000000001,5.2315000000000005,588.05,387.0,0.9573,3.7372,17.374,2.55075,0.11945,0.239375,0.137925
1172,370.475,1.1491,5.0634999999999994,496.15,382.52,0.9333,3.8324,18.934,2.28475,0.08291000000000001,0.23602499999999998,0.125685
1173,383.845,1.1320999999999999,5.9195,555.05,472.12,0.8311000000000001,4.7156,16.202,2.6797500000000003,0.10722999999999999,0.21352500000000002,0.149835
1174,375.025,0.9833000000000001,4.4015,522.95,349.56,1.1947,4.6836,21.474,2.22375,0.09095000000000002,0.207625,0.12142499999999999
1175,328.33500000000004,1.0259,4.0055,598.85,457.32,1.0209,4.4972,18.978,2.68925,0.09821,0.294775,0.164055
1176,385.805,1.1525,5.4725,494.85,445.0,0.8237,3.2212,22.118000000000002,2.87675,0.11387,0.241225,0.170265
1177,299.915,0.8253,5.5295000000000005,474.95,359.8,0.8447,3.3316000000000003,20.71,2.07925,0.08163000000000001,0.283075,0.132195
1178,333.095,0.9275,5.5425,532.75,467.64,0.8963,4.346,18.322,2.5452500000000002,0.10173,0.226225,0.175185
1179,330.085,0.8689,5.8934999999999995,484.25,334.12,0.9005,3.6764,19.418,2.10075,0.09357000000000001,0.275075,0.13519499999999998
1180,404.21500000000003,1.1263,5.8805,556.95,435.0,1.0031,3.6124,16.198,2.23825,0.09829000000000002,0.273075,0.152445
1181,400.855,0.8421000000000001,4.6035,485.35,365.8,1.1329,3.9076,16.51,2.52025,0.09129000000000001,0.253625,0.147735
1182,297.745,1.0037,4.2045,589.85,374.28000000000003,0.8219000000000001,4.4188,22.11,2.27075,0.09865000000000002,0.249275,0.168405
1183,418.635,1.0277,5.922499999999999,472.85,376.12,1.0191,3.9972,16.854,2.65525,0.09573000000000001,0.20492500000000002,0.17080499999999998
1184,338.695,0.8085,5.8765,428.45,358.92,1.1655,4.226,16.434,2.54725,0.08005000000000001,0.245725,0.173175
1185,299.705,1.0153,4.5095,478.55,458.36,0.8955000000000001,3.2684,18.566,2.44575,0.11767,0.232675,0.122295
1186,280.385,0.8633000000000001,4.1345,406.45,443.48,1.1977,3.9556,19.106,2.79225,0.08675000000000001,0.255775,0.13969499999999999
1187,403.725,0.9507,4.2585,471.65,336.52,1.0511,4.6044,17.006,2.88875,0.09743,0.253875,0.168555
1188,349.755,1.0403,4.2935,517.45,333.96,1.0796999999999999,4.7852,23.53,2.63525,0.10619,0.289775,0.131295
1189,365.015,1.0221,5.8215,578.25,390.28,1.1775,4.2932,21.77,2.62925,0.11964999999999999,0.213975,0.124995
1190,418.355,1.0719,5.7165,442.95,336.84,0.9165,3.9548,20.282,2.68325,0.11166999999999999,0.229925,0.126015
1191,304.745,1.1701,5.5255,590.15,423.88,0.8779,3.5700000000000003,20.862000000000002,2.97575,0.11529,0.266175,0.15337499999999998
1192,285.075,0.9623,4.0505,443.15,430.12,0.9295,4.4708,19.426000000000002,2.47975,0.10265,0.243125,0.172485
1193,332.255,1.1391,5.500500000000001,506.65,410.6,0.8347,4.1068,16.838,2.45375,0.10819000000000001,0.26132500000000003,0.12556499999999998
